seed,shared,recipe,A_on_union,B_on_union,A_on_A,B_on_B,pre,post,E_A,E_B,E_C,E_E,E_D_plus,E_D_minus
4,0,sum+label,0.7960500121116638,0.7127000093460083,0.953000009059906,0.9330999851226807,0.8172500133514404,0.9354333281517029,0.008688906438566851,0.055873325473963786,0.06883772948429023,0.47067195799485245,0.2796949052876355,0.11623317532069129
4,1,copyA,0.7974599599838257,0.7128399610519409,0.953000009059906,0.9335333704948425,0.7974599599838257,0.9197999835014343,0.011503148282103762,0.06152168135754538,0.09735301037020017,0.40681554011030063,0.3058619359885148,0.11694468389133528
4,1,avg+avghead,0.7974599599838257,0.7128399610519409,0.953000009059906,0.9335333704948425,0.9157199859619141,0.9305199980735779,0.011503148282103762,0.06152168135754538,0.09735301037020017,0.40681554011030063,0.3058619359885148,0.11694468389133528
4,1,avg+label,0.7974599599838257,0.7128399610519409,0.953000009059906,0.9335333704948425,0.9186999797821045,0.9335599541664124,0.011503148282103762,0.06152168135754538,0.09735301037020017,0.40681554011030063,0.3058619359885148,0.11694468389133528
4,1,single+label,0.7974599599838257,0.7128399610519409,0.953000009059906,0.9335333704948425,0.9120799899101257,0.9378999471664429,0.011503148282103762,0.06152168135754538,0.09735301037020017,0.40681554011030063,0.3058619359885148,0.11694468389133528
4,1,sum+label,0.7974599599838257,0.7128399610519409,0.953000009059906,0.9335333704948425,0.8455199599266052,0.9380599856376648,0.011503148282103762,0.06152168135754538,0.09735301037020017,0.40681554011030063,0.3058619359885148,0.11694468389133528
4,2,copyA,0.9020249843597412,0.8568249940872192,0.953000009059906,0.9447667002677917,0.9020249843597412,0.9364749789237976,0.0034471540328172693,0.012976025199077649,0.02452899204372408,0.42129570507586656,0.40137405185512937,0.13637807179338501
4,2,avg+avghead,0.9020249843597412,0.8568249940872192,0.953000009059906,0.9447667002677917,0.9332999587059021,0.9291999936103821,0.0034471540328172693,0.012976025199077649,0.02452899204372408,0.42129570507586656,0.40137405185512937,0.13637807179338501
4,2,avg+label,0.9020249843597412,0.8568249940872192,0.953000009059906,0.9447667002677917,0.9405249953269958,0.9401499629020691,0.0034471540328172693,0.012976025199077649,0.02452899204372408,0.42129570507586656,0.40137405185512937,0.13637807179338501
4,2,single+label,0.9020249843597412,0.8568249940872192,0.953000009059906,0.9447667002677917,0.9317499995231628,0.9451499581336975,0.0034471540328172693,0.012976025199077649,0.02452899204372408,0.42129570507586656,0.40137405185512937,0.13637807179338501
4,2,sum+label,0.9020249843597412,0.8568249940872192,0.953000009059906,0.9447667002677917,0.9068250060081482,0.9469249844551086,0.0034471540328172693,0.012976025199077649,0.02452899204372408,0.42129570507586656,0.40137405185512937,0.13637807179338501
4,3,copyA,0.953000009059906,0.954633355140686,0.953000009059906,0.954633355140686,0.953000009059906,0.9564666748046875,0.0007017951626835386,0.004078045374392367,0.0030639869547856658,0.3442382841292042,0.5292392523113483,0.11867863606758587
4,3,avg+avghead,0.953000009059906,0.954633355140686,0.953000009059906,0.954633355140686,0.954200029373169,0.9509333372116089,0.0007017951626835386,0.004078045374392367,0.0030639869547856658,0.3442382841292042,0.5292392523113483,0.11867863606758587
4,3,avg+label,0.953000009059906,0.954633355140686,0.953000009059906,0.954633355140686,0.954200029373169,0.9509333372116089,0.0007017951626835386,0.004078045374392367,0.0030639869547856658,0.3442382841292042,0.5292392523113483,0.11867863606758587
4,3,single+label,0.953000009059906,0.954633355140686,0.953000009059906,0.954633355140686,0.9492999911308289,0.9556000232696533,0.0007017951626835386,0.004078045374392367,0.0030639869547856658,0.3442382841292042,0.5292392523113483,0.11867863606758587
4,3,sum+label,0.953000009059906,0.954633355140686,0.953000009059906,0.954633355140686,0.9391000270843506,0.955133318901062,0.0007017951626835386,0.004078045374392367,0.0030639869547856658,0.3442382841292042,0.5292392523113483,0.11867863606758587
