seed,steps,shared,recipe,A_on_union,B_on_union,pre,pre_A,pre_B,post,post_A,post_B,E_A,E_B,E_C,E_E,E_D_plus,E_D_minus
1,800,1,avg+label,0.6096516847610474,0.5835765600204468,0.936369001865387,0.9777566194534302,0.8938491940498352,0.9844328165054321,0.9879250526428223,0.9778438806533813,0.03802092453178045,0.1787397324047205,0.16014080570125636,0.3044326128402272,0.21507899352116244,0.10358693100085323
1,800,1,single+label,0.6096516847610474,0.5835765600204468,0.9295583367347717,0.9688592553138733,0.8829364776611328,0.9896867275238037,0.9895138144493103,0.988095223903656,0.03802092453178045,0.1787397324047205,0.16014080570125636,0.3044326128402272,0.21507899352116244,0.10358693100085323
1,800,1,sum+label,0.6096516847610474,0.5835765600204468,0.9381203055381775,0.984429657459259,0.8961640000343323,0.9904651045799255,0.9907848834991455,0.9884259104728699,0.03802092453178045,0.1787397324047205,0.16014080570125636,0.3044326128402272,0.21507899352116244,0.10358693100085323
1,800,2,copyA,0.753668487071991,0.7587202191352844,0.753668487071991,0.995551347732544,0.6783128380775452,0.9771469831466675,0.977121114730835,0.9719861149787903,0.0838489760871399,0.1280526042805966,0.14812662708958238,0.26655047787285124,0.28164308959670403,0.09177822507312582
1,800,2,avg+avghead,0.753668487071991,0.7587202191352844,0.712292492389679,0.7203686237335205,0.896757960319519,0.9896559715270996,0.9901493787765503,0.9880390167236328,0.0838489760871399,0.1280526042805966,0.14812662708958238,0.26655047787285124,0.28164308959670403,0.09177822507312582
1,800,2,avg+label,0.753668487071991,0.7587202191352844,0.9824392199516296,0.9812520146369934,0.9867799878120422,0.98797208070755,0.9939625263214111,0.9858356714248657,0.0838489760871399,0.1280526042805966,0.14812662708958238,0.26655047787285124,0.28164308959670403,0.09177822507312582
1,800,2,single+label,0.753668487071991,0.7587202191352844,0.935049295425415,0.9186527132987976,0.9811142683029175,0.9915804266929626,0.9917382001876831,0.9905571341514587,0.0838489760871399,0.1280526042805966,0.14812662708958238,0.26655047787285124,0.28164308959670403,0.09177822507312582
1,800,2,sum+label,0.753668487071991,0.7587202191352844,0.9829203486442566,0.9828408360481262,0.9858356714248657,0.99278324842453,0.9911026358604431,0.992445707321167,0.0838489760871399,0.1280526042805966,0.14812662708958238,0.26655047787285124,0.28164308959670403,0.09177822507312582
1,800,3,copyA,0.995551347732544,0.994915783405304,0.995551347732544,0.995551347732544,0.995551347732544,0.9888783097267151,0.9888783097267151,0.9888783097267151,0.0,0.016364628210702822,0.0,0.38349347673422335,0.45038440874950797,0.14975748630556598
1,800,3,avg+avghead,0.995551347732544,0.994915783405304,0.994915783405304,0.994915783405304,0.994915783405304,0.9942802786827087,0.9942802786827087,0.9942802786827087,0.0,0.016364628210702822,0.0,0.38349347673422335,0.45038440874950797,0.14975748630556598
